,state,action,target
75,-0.8794542796887876,0.972989974881495,0.09353569519270732
76,0.09353569519270732,0.03337503959656951,0.12691073478927684
77,0.12691073478927684,-0.683875658683444,-0.5569649238941672
78,-0.5569649238941672,0.1125395867556298,-0.4444253371385374
79,-0.4444253371385374,-0.4744240999934961,-0.9188494371320335
80,-0.9188494371320335,0.8729403717280415,-0.04590906540399198
81,-0.04590906540399198,0.8820365203012539,0.8361274548972619
82,0.8361274548972619,-0.49428903443802485,0.34183842045923707
83,0.34183842045923707,0.685375839060187,1.0
84,1.0,-0.6732612646503147,0.32673873534968534
85,0.32673873534968534,0.4173960238358523,0.7441347591855376
86,0.7441347591855376,-0.7905315016544927,-0.04639674246895509
87,-0.04639674246895509,0.159353775989324,0.1129570335203689
88,0.1129570335203689,-0.18915819003692236,-0.07620115651655346
89,-0.07620115651655346,-0.060885370576875264,-0.13708652709342872
90,-0.13708652709342872,-0.6202665532057896,-0.7573530802992183
91,-0.7573530802992183,0.18127802461580078,-0.5760750556834175
92,-0.5760750556834175,0.5324969363734078,-0.043578119310009766
93,-0.043578119310009766,0.36479026780951673,0.32121214849950697
94,0.32121214849950697,-0.5243014030406785,-0.20308925454117155
95,-0.20308925454117155,-0.647135347735585,-0.8502246022767566
96,-0.8502246022767566,0.8628314914899984,0.012606889213241823
97,0.012606889213241823,-0.7584637650942354,-0.7458568758809936
98,-0.7458568758809936,0.22854732403219047,-0.5173095518488031
99,-0.5173095518488031,0.23606566030060283,-0.2812438915482003
100,-0.2812438915482003,-0.8268071206097487,-1.0
101,-1.0,0.2337381211404903,-0.7662618788595097
102,-0.7662618788595097,0.9349977460944283,0.16873586723491862
103,0.16873586723491862,-0.3324061169999353,-0.16367024976501665
104,-0.16367024976501665,-0.19367438893500988,-0.35734463870002653
105,-0.35734463870002653,-0.30762850522452734,-0.6649731439245539
106,-0.6649731439245539,-0.9981557581078777,-1.0
107,-1.0,0.8666218311043274,-0.13337816889567256
108,-0.13337816889567256,-0.3034188024861073,-0.43679697138177986
109,-0.43679697138177986,-0.9166827131125523,-1.0
110,-1.0,-0.4538830096053812,-1.0
111,-1.0,-0.9398879999565504,-1.0
112,-1.0,-0.29213346256248185,-1.0
113,-1.0,0.5999871088509259,-0.4000128911490741
114,-0.4000128911490741,0.00026290428032371693,-0.3997499868687504
115,-0.3997499868687504,-0.11619488055761784,-0.5159448674263682
116,-0.5159448674263682,-0.2543046404095166,-0.7702495078358849
117,-0.7702495078358849,0.6966579620785855,-0.07359154575729931
118,-0.07359154575729931,-0.4646623091697726,-0.5382538549270719
119,-0.5382538549270719,0.6470941614774162,0.10884030655034427
120,0.10884030655034427,0.6959215236981451,0.8047618302484894
121,0.8047618302484894,-0.834275915747964,-0.02951408549947465
122,-0.02951408549947465,0.45788461980342277,0.4283705343039481
123,0.4283705343039481,0.2995023024030832,0.7278728367070313
124,0.7278728367070313,0.9164290886096544,1.0
125,1.0,0.5831868883083171,1.0
126,1.0,0.7701612921829861,1.0
127,1.0,0.919285007383305,1.0
128,1.0,-0.8224384732551269,0.17756152674487313
129,0.17756152674487313,-0.7160871798033954,-0.5385256530585223
130,-0.5385256530585223,-0.11169018002973408,-0.6502158330882564
131,-0.6502158330882564,0.8899969765750169,0.2397811434867605
132,0.2397811434867605,-0.2639807677595538,-0.02419962427279332
133,-0.02419962427279332,-0.6880443461464516,-0.7122439704192449
134,-0.7122439704192449,-0.9990498115194493,-1.0
135,-1.0,0.8901400562743951,-0.10985994372560492
136,-0.10985994372560492,0.215915213517325,0.10605526979172009
137,0.10605526979172009,0.30369720977555215,0.40975247956727223
138,0.40975247956727223,0.30433746583860755,0.7140899454058798
139,0.7140899454058798,-0.23578679045089412,0.47830315495498565
140,0.47830315495498565,0.2976788306190765,0.7759819855740622
141,0.7759819855740622,-0.11928675388346344,0.6566952316905987
142,0.6566952316905987,0.7044495292023429,1.0
143,1.0,-0.9146561066357692,0.08534389336423076
144,0.08534389336423076,-0.004666705158690609,0.08067718820554015
145,0.08067718820554015,0.5481475718785582,0.6288247600840984
146,0.6288247600840984,0.28749300925641497,0.9163177693405133
147,0.9163177693405133,0.6736462247695496,1.0
148,1.0,0.6883636049028687,1.0
149,1.0,0.022814908911669596,1.0
150,1.0,-0.9764387217910124,0.02356127820898757
151,0.02356127820898757,0.9817441222076886,1.0
152,1.0,0.8647086779524078,1.0
153,1.0,-0.9825190141685718,0.01748098583142821
154,0.01748098583142821,-0.9912549968108213,-0.9737740109793931
155,-0.9737740109793931,0.6689429268133014,-0.3048310841660917
156,-0.3048310841660917,-0.528814241732718,-0.8336453258988097
157,-0.8336453258988097,-0.5083127946939567,-1.0
158,-1.0,0.6135358896666729,-0.38646411033332706
159,-0.38646411033332706,0.2907353594750792,-0.09572875085824784
160,-0.09572875085824784,0.6919709981275379,0.5962422472692901
161,0.5962422472692901,0.27924562850594636,0.8754878757752365
162,0.8754878757752365,-0.2874625957120662,0.5880252800631702
163,0.5880252800631702,0.6756267097297373,1.0
164,1.0,0.5886816338373486,1.0
165,1.0,-0.6726416531369694,0.32735834686303056
166,0.32735834686303056,0.8511012041538819,1.0
167,1.0,-0.02907044615272336,0.9709295538472766
168,0.9709295538472766,0.4966939820549203,1.0
169,1.0,0.43516396101137933,1.0
170,1.0,0.6506183635238265,1.0
171,1.0,-0.19002545904146761,0.8099745409585324
172,0.8099745409585324,0.25946287920797406,1.0
173,1.0,0.6556762553257292,1.0
174,1.0,-0.9259130365104589,0.07408696348954114
175,0.07408696348954114,-0.018989300566681022,0.05509766292286011
176,0.05509766292286011,-0.807409540504546,-0.7523118775816859
177,-0.7523118775816859,0.2938983174717442,-0.4584135601099417
178,-0.4584135601099417,-0.36682750143363263,-0.8252410615435744
179,-0.8252410615435744,0.9966905924347795,0.17144953089120518
180,0.17144953089120518,0.08558755780794769,0.25703708869915287
181,0.25703708869915287,0.9884708209031043,1.0
182,1.0,0.123006877922615,1.0
183,1.0,0.2654262493175168,1.0
184,1.0,0.02171792973349773,1.0
185,1.0,-0.45974711182181216,0.5402528881781878
186,0.5402528881781878,-0.8815563013113881,-0.34130341313320023
187,-0.34130341313320023,0.12907213612001467,-0.21223127701318556
188,-0.21223127701318556,0.8787808455812787,0.6665495685680931
189,0.6665495685680931,-0.5821038844368374,0.08444568413125575
190,0.08444568413125575,-0.9979451317388817,-0.9134994476076259
191,-0.9134994476076259,0.46285197781299403,-0.4506474697946319
192,-0.4506474697946319,-0.8937528681960001,-1.0
193,-1.0,0.8354678920784044,-0.16453210792159556
194,-0.16453210792159556,-0.9674591594713773,-1.0
195,-1.0,0.22516176468442528,-0.7748382353155747
196,-0.7748382353155747,0.04821276186689505,-0.7266254734486797
197,-0.7266254734486797,0.4272945328647053,-0.29933094058397436
198,-0.29933094058397436,-0.7088305203249756,-1.0
199,-1.0,0.24162479999553232,-0.7583752000044677
200,-0.7583752000044677,0.7700683026415365,0.011693102637068797
201,0.011693102637068797,0.7323877771525662,0.744080879789635
202,0.744080879789635,-0.1430083299562157,0.6010725498334193
203,0.6010725498334193,-0.5579883512522437,0.043084198581175626
204,0.043084198581175626,0.3509909006233636,0.3940750992045392
205,0.3940750992045392,0.3364665631707351,0.7305416623752743
206,0.7305416623752743,0.7413688286732931,1.0
207,1.0,0.35388644100280664,1.0
208,1.0,-0.014094643706187293,0.9859053562938127
209,0.9859053562938127,-0.8439988053658418,0.1419065509279709
210,0.1419065509279709,-0.4984012737986221,-0.3564947228706512
211,-0.3564947228706512,-0.3693729775763317,-0.7258677004469829
212,-0.7258677004469829,-0.8667316824092102,-1.0
213,-1.0,0.7084877591378251,-0.29151224086217487
214,-0.29151224086217487,-0.3624626042353316,-0.6539748450975065
215,-0.6539748450975065,-0.7778629816483131,-1.0
216,-1.0,-0.26001559136420194,-1.0
217,-1.0,0.7438030816025925,-0.25619691839740755
218,-0.25619691839740755,-0.4607176405162712,-0.7169145589136787
219,-0.7169145589136787,-0.3447624343492528,-1.0
220,-1.0,0.577801029694665,-0.42219897030533504
221,-0.42219897030533504,-0.19601084521073697,-0.618209815516072
222,-0.618209815516072,-0.24063542481369993,-0.8588452403297719
223,-0.8588452403297719,0.7543331457308544,-0.10451209459891753
224,-0.10451209459891753,0.48140351888450494,0.3768914242855874
225,0.3768914242855874,0.6420995488106565,1.0
226,1.0,-0.5575999713866704,0.4424000286133296
227,0.4424000286133296,-0.47180536363137526,-0.029405335018045653
228,-0.029405335018045653,0.1890007822865325,0.15959544726848685
229,0.15959544726848685,0.25651256812711765,0.4161080153956045
230,0.4161080153956045,0.6297210305368108,1.0
231,1.0,-0.2120581555224692,0.7879418444775308
232,0.7879418444775308,0.3544019217215204,1.0
233,1.0,0.9906624849148302,1.0
234,1.0,0.9312559871137194,1.0
235,1.0,-0.540645310599803,0.45935468940019697
236,0.45935468940019697,-0.9633655539765054,-0.5040108645763084
237,-0.5040108645763084,0.9187145276961266,0.4147036631198182
238,0.4147036631198182,-0.9801486393241479,-0.5654449762043297
239,-0.5654449762043297,-0.4673224178805311,-1.0
240,-1.0,0.8133666487919133,-0.18663335120808666
241,-0.18663335120808666,-0.36560076617904924,-0.5522341173871359
242,-0.5522341173871359,-0.9100487133363211,-1.0
243,-1.0,0.0795906078190809,-0.9204093921809191
244,-0.9204093921809191,-0.6524830356954774,-1.0
245,-1.0,-0.4679581219195197,-1.0
246,-1.0,-0.8379569913355864,-1.0
247,-1.0,0.320684815956928,-0.679315184043072
248,-0.679315184043072,0.4482165417656687,-0.2310986422774033
249,-0.2310986422774033,0.9433729814075467,0.7122743391301434
250,0.7122743391301434,0.43520903635282915,1.0
251,1.0,0.8531681388427566,1.0
252,1.0,-0.696824603844346,0.30317539615565403
253,0.30317539615565403,-0.478617062656602,-0.17544166650094795
254,-0.17544166650094795,-0.47550719399811125,-0.6509488604990592
255,-0.6509488604990592,-0.516767258247582,-1.0
256,-1.0,0.4642983663811382,-0.5357016336188618
257,-0.5357016336188618,0.031916975868777175,-0.5037846577500846
258,-0.5037846577500846,0.08881931213228866,-0.41496534561779597
259,-0.41496534561779597,-0.8178580165487244,-1.0
260,-1.0,-0.19786031364189705,-1.0
261,-1.0,-0.9595828262401156,-1.0
262,-1.0,0.9044391466883077,-0.09556085331169228
263,-0.09556085331169228,-0.08247481549216285,-0.17803566880385513
264,-0.17803566880385513,0.7112663262657091,0.5332306574618539
265,0.5332306574618539,-0.16007803699824397,0.37315262046361
266,0.37315262046361,-0.7845939666919868,-0.4114413462283768
267,-0.4114413462283768,0.20776571135318944,-0.20367563487518736
268,-0.20367563487518736,-0.16344178973198908,-0.36711742460717645
269,-0.36711742460717645,0.06492419386612536,-0.3021932307410511
270,-0.3021932307410511,0.8186767711027079,0.5164835403616568
271,0.5164835403616568,-0.3732743435581545,0.1432091968035023
272,0.1432091968035023,-0.37958164771986325,-0.23637245091636094
273,-0.23637245091636094,-0.8039776367624014,-1.0
274,-1.0,0.28226663297156374,-0.7177333670284363
275,-0.7177333670284363,0.8765152835061405,0.15878191647770423
276,0.15878191647770423,0.14924276399208725,0.3080246804697915
277,0.3080246804697915,0.9439122970099783,1.0
278,1.0,-0.3587534910704986,0.6412465089295014
279,0.6412465089295014,-0.6669381502809479,-0.025691641351446526
280,-0.025691641351446526,-0.42185868636612023,-0.44755032771756675
281,-0.44755032771756675,0.4012374873069118,-0.046312840410654976
282,-0.046312840410654976,-0.3010441258388199,-0.3473569662494749
283,-0.3473569662494749,-0.17158846405017925,-0.5189454302996541
284,-0.5189454302996541,-0.5808099562380222,-1.0
285,-1.0,-0.6213217999620178,-1.0
286,-1.0,-0.8782339869580145,-1.0
287,-1.0,0.20180833125069775,-0.7981916687493023
288,-0.7981916687493023,-0.1415127284900526,-0.9397043972393548
289,-0.9397043972393548,0.2856452698596861,-0.6540591273796688
290,-0.6540591273796688,-0.941570065525329,-1.0
291,-1.0,0.9245864903460086,-0.0754135096539914
292,-0.0754135096539914,0.2991430403549411,0.2237295307009497
293,0.2237295307009497,0.5322502005020562,0.7559797312030059
294,0.7559797312030059,0.6713889925636933,1.0
295,1.0,-0.6779504187785268,0.3220495812214732
296,0.3220495812214732,-0.593803430485285,-0.27175384926381185
297,-0.27175384926381185,0.03678241740279309,-0.23497143186101876
298,-0.23497143186101876,0.292112296118356,0.05714086425733722
299,0.05714086425733722,-0.4680281682371372,-0.4108873039798
300,-0.4108873039798,-0.7966918367753963,-1.0
301,-1.0,0.5518419005891797,-0.4481580994108203
302,-0.4481580994108203,-0.5443453495166226,-0.9925034489274429
303,-0.9925034489274429,-0.5122632678282664,-1.0
304,-1.0,0.37979683518359386,-0.6202031648164061
305,-0.6202031648164061,-0.9124076050691696,-1.0
306,-1.0,0.23404232016419235,-0.7659576798358076
307,-0.7659576798358076,0.436428575540283,-0.3295291042955246
308,-0.3295291042955246,-0.7722281131248949,-1.0
309,-1.0,-0.4645789911864586,-1.0
310,-1.0,-0.6567554735130949,-1.0
311,-1.0,0.3997469165045813,-0.6002530834954187
312,-0.6002530834954187,-0.17959912270181255,-0.7798522061972313
313,-0.7798522061972313,0.9737196336228873,0.193867427425656
314,0.193867427425656,0.5724052257520231,0.7662726531776791
315,0.7662726531776791,-0.5514507697669728,0.2148218834107063
316,0.2148218834107063,0.7020589973995712,0.9168808808102775
317,0.9168808808102775,-0.9230288497873798,-0.006147968977102236
318,-0.006147968977102236,0.898539997068543,0.8923920280914408
319,0.8923920280914408,-0.2449671301697962,0.6474248979216446
320,0.6474248979216446,0.919870195858465,1.0
321,1.0,0.7465447711018254,1.0
322,1.0,0.8826057480114307,1.0
323,1.0,-0.5515253378964848,0.44847466210351516
324,0.44847466210351516,0.6585388897922306,1.0
325,1.0,0.6677695561342978,1.0
326,1.0,0.18762960435246523,1.0
327,1.0,0.19749241956885832,1.0
328,1.0,0.7622080092657524,1.0
329,1.0,0.3423634827028208,1.0
330,1.0,-0.5219072617118836,0.4780927382881164
331,0.4780927382881164,0.5858804486252294,1.0
332,1.0,-0.019613258635972297,0.9803867413640277
333,0.9803867413640277,-0.26957929985115436,0.7108074415128733
334,0.7108074415128733,0.5432079415441251,1.0
335,1.0,-0.5785547322273004,0.42144526777269964
336,0.42144526777269964,-0.7622528828047661,-0.34080761503206647
337,-0.34080761503206647,-0.0709245698020029,-0.41173218483406937
338,-0.41173218483406937,0.4206940802001973,0.008961895366127903
339,0.008961895366127903,0.9402821450123882,0.9492440403785161
340,0.9492440403785161,0.602319300670833,1.0
341,1.0,0.7823460039677372,1.0
342,1.0,-0.6211567714680284,0.3788432285319716
343,0.3788432285319716,-0.8905613027266577,-0.5117180741946861
344,-0.5117180741946861,-0.42629408580085437,-0.9380121599955404
345,-0.9380121599955404,-0.22709149663912132,-1.0
346,-1.0,-0.7510887078671613,-1.0
347,-1.0,0.6151474987170356,-0.38485250128296444
348,-0.38485250128296444,0.5656767698559235,0.18082426857295908
349,0.18082426857295908,-0.10329267919292828,0.0775315893800308
350,0.0775315893800308,0.6444223030644209,0.7219538924444517
351,0.7219538924444517,0.5672650425496593,1.0
352,1.0,0.4382727763627503,1.0
353,1.0,0.5843983492862816,1.0
354,1.0,0.4054361174662937,1.0
355,1.0,0.7780375572349931,1.0
356,1.0,-0.5535055207053927,0.4464944792946073
357,0.4464944792946073,-0.8279738905251597,-0.3814794112305524
358,-0.3814794112305524,-0.04112517172552144,-0.42260458295607384
359,-0.42260458295607384,0.21823233900799677,-0.20437224394807707
360,-0.20437224394807707,-0.42914692608947247,-0.6335191700375495
361,-0.6335191700375495,0.8881171199301672,0.25459794989261764
362,0.25459794989261764,-0.7465842267438296,-0.491986276851212
363,-0.491986276851212,0.9527590904386185,0.4607728135874065
364,0.4607728135874065,-0.7031138207555085,-0.24234100716810203
365,-0.24234100716810203,0.1759616185699826,-0.06637938859811943
366,-0.06637938859811943,-0.34060702486672145,-0.4069864134648409
367,-0.4069864134648409,-0.07557185947166656,-0.48255827293650744
368,-0.48255827293650744,-0.8236529937947834,-1.0
369,-1.0,-0.5756930679846524,-1.0
370,-1.0,0.8979492774646056,-0.10205072253539438
371,-0.10205072253539438,-0.13365205008691627,-0.23570277262231065
372,-0.23570277262231065,0.4468574280966042,0.21115465547429357
373,0.21115465547429357,-0.4461160414774157,-0.2349613860031221
374,-0.2349613860031221,0.059579783144005916,-0.1753816028591162
375,-0.1753816028591162,-0.3644542894459428,-0.539835892305059
376,-0.539835892305059,0.08758440180328253,-0.4522514905017765
377,-0.4522514905017765,0.29297296395669825,-0.15927852654507824
378,-0.15927852654507824,0.2588046517803697,0.09952612523529147
379,0.09952612523529147,-0.0452399599008495,0.05428616533444197
380,0.05428616533444197,-0.8391559019221888,-0.7848697365877468
381,-0.7848697365877468,0.1406434437227897,-0.6442262928649571
382,-0.6442262928649571,-0.5353101114772627,-1.0
383,-1.0,0.04897676600504952,-0.9510232339949505
384,-0.9510232339949505,-0.7043336425275839,-1.0
385,-1.0,0.6995144458249698,-0.3004855541750302
386,-0.3004855541750302,0.7306025884977487,0.43011703432271853
387,0.43011703432271853,0.20777747526671697,0.6378945095894355
388,0.6378945095894355,0.2617178333135486,0.8996123429029841
389,0.8996123429029841,0.9081650036809714,1.0
390,1.0,0.6381912986717215,1.0
391,1.0,-0.2067658831075445,0.7932341168924555
392,0.7932341168924555,-0.44127975958070054,0.35195435731175495
393,0.35195435731175495,-0.6835635677356029,-0.33160921042384794
394,-0.33160921042384794,0.14492013188857222,-0.18668907853527572
395,-0.18668907853527572,-0.2201244798785884,-0.40681355841386413
396,-0.40681355841386413,0.5656437049944689,0.1588301465806048
397,0.1588301465806048,0.28459684970260435,0.44342699628320914
398,0.44342699628320914,0.45798944689046883,0.901416443173678
399,0.901416443173678,-0.018992120739381724,0.8824243224342962
400,0.8824243224342962,-0.9181324872048755,-0.035708164770579254
401,-0.035708164770579254,-0.7221098108782382,-0.7578179756488175
402,-0.7578179756488175,-0.7510880837945455,-1.0
403,-1.0,-0.415994876731167,-1.0
404,-1.0,-0.13521809747768887,-1.0
405,-1.0,-0.4545650353913042,-1.0
406,-1.0,-0.9972086896972594,-1.0
407,-1.0,0.6579901535296182,-0.3420098464703818
408,-0.3420098464703818,-0.39250665776968807,-0.7345165042400699
409,-0.7345165042400699,0.601775013491187,-0.13274149074888286
410,-0.13274149074888286,-0.15651568554595086,-0.2892571762948337
411,-0.2892571762948337,0.599170730159934,0.30991355386510033
412,0.30991355386510033,-0.7966739517582735,-0.48676039789317316
413,-0.48676039789317316,0.01517968809684267,-0.4715807097963305
414,-0.4715807097963305,0.39868187976526137,-0.07289883003106912
415,-0.07289883003106912,0.28084110330447,0.20794227327340087
416,0.20794227327340087,0.6445620168534842,0.8525042901268851
417,0.8525042901268851,0.31360315189157073,1.0
418,1.0,0.12194050972783832,1.0
419,1.0,-0.8442825849828839,0.1557174150171161
420,0.1557174150171161,0.6597014269162214,0.8154188419333375
421,0.8154188419333375,-0.7986970450524227,0.016721796880914797
422,0.016721796880914797,0.4895098070728494,0.5062316039537642
423,0.5062316039537642,0.7762075867151186,1.0
424,1.0,-0.5668255746317394,0.43317442536826056
425,0.43317442536826056,0.32512719274313406,0.7583016181113946
426,0.7583016181113946,-0.3116319164906638,0.44666970162073083
427,0.44666970162073083,0.7900135676895053,1.0
428,1.0,0.0144586119458876,1.0
429,1.0,-0.08930655230477247,0.9106934476952275
430,0.9106934476952275,-0.6508343645904338,0.2598590831047938
431,0.2598590831047938,0.6764668728052512,0.936325955910045
432,0.936325955910045,-0.018492127612356635,0.9178338282976883
433,0.9178338282976883,0.9903222621983956,1.0
434,1.0,0.25304545395470823,1.0
435,1.0,0.22276461072841514,1.0
436,1.0,-0.9545651535189492,0.045434846481050783
437,0.045434846481050783,-0.45168751756883263,-0.40625267108778185
438,-0.40625267108778185,0.855554330473743,0.4493016593859611
439,0.4493016593859611,-0.9461977602549139,-0.49689610086895275
440,-0.49689610086895275,-0.7724702133573718,-1.0
441,-1.0,0.32309512814299857,-0.6769048718570014
442,-0.6769048718570014,-0.9717251264066096,-1.0
443,-1.0,0.19762161912931409,-0.8023783808706859
444,-0.8023783808706859,-0.1899390436671915,-0.9923174245378774
445,-0.9923174245378774,-0.5741670849466189,-1.0
446,-1.0,0.777950295245815,-0.22204970475418495
447,-0.22204970475418495,-0.947552914169743,-1.0
448,-1.0,-0.135422704178904,-1.0
449,-1.0,-0.3297316270477122,-1.0
450,-1.0,-0.34708789827837827,-1.0
451,-1.0,-0.5244598811581354,-1.0
452,-1.0,-0.18572887349893885,-1.0
453,-1.0,0.5831340182393474,-0.4168659817606526
454,-0.4168659817606526,0.06292266153113912,-0.35394332022951347
455,-0.35394332022951347,0.3676138069133943,0.013670486683880823
456,0.013670486683880823,-0.30367737613660006,-0.29000688945271924
457,-0.29000688945271924,-0.8544899835592283,-1.0
458,-1.0,-0.0009353057808125786,-1.0
459,-1.0,-0.8179535365155262,-1.0
460,-1.0,-0.3564392822993918,-1.0
461,-1.0,-0.2031188811918503,-1.0
462,-1.0,-0.8737758946508463,-1.0
463,-1.0,-0.7837444887030383,-1.0
464,-1.0,0.1393789934152292,-0.8606210065847708
465,-0.8606210065847708,-0.4004936586182395,-1.0
466,-1.0,0.10391749610507883,-0.8960825038949212
467,-0.8960825038949212,-0.005413739353154812,-0.901496243248076
468,-0.901496243248076,0.5636071455518381,-0.3378890976962379
469,-0.3378890976962379,0.20986094033629743,-0.12802815735994044
470,-0.12802815735994044,0.2471351225162861,0.11910696515634567
471,0.11910696515634567,-0.6580893479801051,-0.5389823828237594
472,-0.5389823828237594,0.05942280138627787,-0.47955958143748156
473,-0.47955958143748156,0.15835661438465398,-0.3212029670528276
474,-0.3212029670528276,0.34583313554655604,0.024630168493728455
475,0.024630168493728455,0.8781124508447413,0.9027426193384698
476,0.9027426193384698,-0.10760200107495832,0.7951406182635115
477,0.7951406182635115,-0.4448269196256458,0.35031369863786566
478,0.35031369863786566,0.21686295908342723,0.5671766577212929
479,0.5671766577212929,0.4622650752513018,1.0
480,1.0,0.2513850818959036,1.0
481,1.0,0.7193384680779484,1.0
482,1.0,-0.9549244316400751,0.04507556835992488
483,0.04507556835992488,0.9158467476663181,0.960922316026243
484,0.960922316026243,-0.8233008581774579,0.1376214578487851
485,0.1376214578487851,0.6568674501842138,0.7944889080329989
486,0.7944889080329989,-0.3636646571381068,0.43082425089489207
487,0.43082425089489207,-0.946034153720491,-0.515209902825599
488,-0.515209902825599,0.6890535281403845,0.17384362531478548
489,0.17384362531478548,-0.5534006242263809,-0.37955699891159544
490,-0.37955699891159544,0.3547758009448756,-0.024781197966719848
491,-0.024781197966719848,-0.2708537969535958,-0.29563499492031564
492,-0.29563499492031564,-0.860440828516186,-1.0
493,-1.0,0.9179800398134523,-0.08201996018654767
494,-0.08201996018654767,-0.6934487061889234,-0.7754686663754711
495,-0.7754686663754711,-0.632012268542554,-1.0
496,-1.0,0.009270049790013113,-0.9907299502099869
497,-0.9907299502099869,0.5088359515254905,-0.48189399868449634
498,-0.48189399868449634,-0.6503207021368507,-1.0
499,-1.0,-0.4027379882306168,-1.0
500,-1.0,-0.30514850959299644,-1.0
501,-1.0,-0.7022992512440811,-1.0
502,-1.0,0.8640405900985393,-0.13595940990146071
503,-0.13595940990146071,0.7472357109632961,0.6112763010618354
504,0.6112763010618354,0.271305497229833,0.8825817982916684
505,0.8825817982916684,0.24942698673710395,1.0
506,1.0,0.27435560380644897,1.0
507,1.0,0.17710308393731822,1.0
508,1.0,-0.0750930301398316,0.9249069698601684
509,0.9249069698601684,0.9548022979422794,1.0
510,1.0,-0.46817626504605503,0.531823734953945
511,0.531823734953945,-0.69010155971837,-0.15827782476442498
512,-0.15827782476442498,0.8391436947174209,0.6808658699529959
513,0.6808658699529959,0.7601881411989664,1.0
514,1.0,0.8097767440756756,1.0
